date,Year,event_id,best_of,system
2019-05-04,2019,4599,3,123412
2019-04-30,2019,4569,3,123412
2019-04-29,2019,4555,3,123412
2019-04-29,2019,4513,3,123412
2019-04-28,2019,4571,3,123412
2019-04-27,2019,4571,3,123412
2019-04-21,2019,4308,3,123412
2019-04-20,2019,4486,3,123412
2019-04-20,2019,3857,3,123412
2019-04-18,2019,4485,3,123412
2019-04-18,2019,4485,3,123412
2019-04-07,2019,4433,3,123412
2019-04-03,2019,4513,3,123412
2020-03-17,2020,5150,3,123412
2020-03-16,2020,5151,1,121212
2020-03-15,2020,5248,3,123412
2020-03-12,2020,5151,1,121212
2020-03-12,2020,5151,1,121212
2020-03-11,2020,5150,1,121212
2020-03-11,2020,5152,1,121212
2020-03-11,2020,5150,1,121212
2020-03-08,2020,5198,3,123412
2020-03-07,2020,5135,3,123412
2020-03-07,2020,5135,3,123412
2020-03-07,2020,5135,3,123412
2020-03-06,2020,5151,1,121212
2020-03-05,2020,5152,1,121212
2020-03-04,2020,5151,1,121212
2020-03-04,2020,5151,1,121212
2020-03-04,2020,5173,3,123412
2020-03-04,2020,5152,1,121212
2020-03-04,2020,5236,3,123412
2020-02-28,2020,5151,1,121212
2020-02-27,2020,5151,1,121212
2020-02-23,2020,5223,3,123412
2020-02-22,2020,5223,3,123412
2020-02-21,2020,5222,3,123412
2020-02-20,2020,5222,3,123412
2020-02-18,2020,5151,1,121212
2020-02-18,2020,5222,1,121212
2020-02-18,2020,5223,3,123412
2020-02-16,2020,5211,3,123412
2020-02-15,2020,5211,3,123412
2020-02-15,2020,5211,3,123412
2020-02-14,2020,5211,3,123412
2020-02-13,2020,5177,1,121212
2020-02-13,2020,5152,1,121212
2020-02-13,2020,5134,3,123412
2020-02-12,2020,5151,1,121212
2020-02-12,2020,5134,1,121212
2020-02-02,2020,5114,1,121212
2020-01-25,2020,4868,3,123412
2020-01-21,2020,5165,3,123412
2020-01-11,2020,5155,1,121212
2020-01-11,2020,5156,3,123412
2020-01-09,2020,5110,3,123412
2020-01-08,2020,5149,1,121212
2020-01-08,2020,5104,3,123412
2019-12-29,2019,5139,3,123412
2019-12-28,2019,5141,3,123412
2019-12-27,2019,5141,3,123412
2019-12-26,2019,5141,3,123412
2019-12-20,2019,4780,3,123412
2019-12-19,2019,4979,3,123412
2019-12-16,2019,5019,3,123412
2019-12-15,2019,5005,3,123412
2019-12-15,2019,4311,3,123412
2019-12-15,2019,4995,3,123412
2019-12-14,2019,5103,3,123412
2019-12-14,2019,4995,3,123412
2019-12-14,2019,4311,3,123412
2019-12-13,2019,4311,1,121212
2019-12-12,2019,5063,3,123412
2019-12-12,2019,5089,3,123412
2019-12-11,2019,5105,1,121212
2019-12-11,2019,5105,1,121212
2019-12-08,2019,5090,3,123412
2019-12-07,2019,5000,1,121212
2019-12-04,2019,5030,3,123412
2019-12-04,2019,5019,3,123412
2019-12-04,2019,4697,3,123412
2019-12-03,2019,4697,1,122112
2019-12-03,2019,4697,1,122112
2019-11-29,2019,4926,3,123412
2019-11-22,2019,5030,3,123412
2019-11-18,2019,4699,3,123421
2019-11-18,2019,5019,3,123412
2019-11-18,2019,5019,3,123412
2019-11-17,2019,5039,3,123412
2019-11-17,2019,5013,3,123412
2019-11-15,2019,5027,3,123412
2019-11-13,2019,4694,3,123412
2019-11-12,2019,4736,3,123412
2019-11-10,2019,4950,3,123412
2019-11-09,2019,5012,3,123412
2019-11-09,2019,4737,3,123412
2019-11-08,2019,4945,3,123412
2019-11-07,2019,4837,3,123412
2019-11-01,2019,4836,2,121234
2019-10-26,2019,4629,3,123412
2019-10-25,2019,4944,3,123412
2019-10-17,2019,4973,3,123421
2019-10-16,2019,4698,3,123412
2019-10-16,2019,4943,3,123412
2019-10-12,2019,4694,3,123412
2019-10-11,2019,4862,3,123412
2019-10-10,2019,4698,3,123421
2019-10-10,2019,4942,1,121212
2019-10-09,2019,4698,3,123421
2019-10-05,2019,4931,3,123412
2019-10-03,2019,4941,1,121212
2019-10-03,2019,4941,1,121212
2019-10-02,2019,4922,3,123412
2019-10-01,2019,4918,3,123412
2019-10-01,2019,4918,3,123412
2019-09-28,2019,4597,3,123412
2019-09-27,2019,4597,3,123412
2019-09-22,2019,4862,3,123412
2019-09-20,2019,4444,1,121212
2019-09-18,2019,4887,3,123412
2019-09-16,2019,4848,3,123412
2019-09-13,2019,4829,3,123412
2019-09-12,2019,4862,3,123412
2019-09-12,2019,4829,3,123412
2019-09-12,2019,4848,3,123412
2019-09-12,2019,4822,3,123412
2019-09-11,2019,4847,3,123412
2019-09-11,2019,4848,3,123412
2019-09-07,2019,4874,3,121234
2019-08-31,2019,4443,3,123421
2019-08-31,2019,4443,3,123421
2019-08-29,2019,4443,1,112221
2019-08-24,2019,4450,3,123421
2019-08-22,2019,4807,3,123412
2019-08-21,2019,4807,3,123412
2019-08-20,2019,4760,3,123412
2019-08-20,2019,4760,3,123412
2019-08-20,2019,4771,3,123412
2019-08-14,2019,4760,3,123412
2019-08-08,2019,4760,3,123412
2019-08-04,2019,4789,3,123412
2019-08-03,2019,4707,3,121234
2019-08-03,2019,4707,3,121234
2019-07-31,2019,4778,1,121212
2019-07-27,2019,4690,3,123412
2019-07-20,2019,4446,3,123421
2019-07-20,2019,4734,3,123412
2019-07-19,2019,4574,3,123412
2019-07-19,2019,4709,1,121212
2019-07-17,2019,4445,3,123421
2019-07-16,2019,4731,3,123412
2019-07-14,2019,4500,1,122112
2019-07-13,2019,4504,3,123412
2019-07-12,2019,4708,3,121234
2019-07-11,2019,4731,3,123412
2019-07-10,2019,4732,3,123412
2019-07-06,2019,4744,3,123412
2019-06-30,2019,4703,3,123412
2019-06-29,2019,4684,3,123412
2019-06-28,2019,4684,3,123412
2019-06-27,2019,4667,3,123412
2019-06-26,2019,4654,3,123412
2019-06-21,2019,4605,3,123412
2019-06-21,2019,4490,3,123412
2019-06-21,2019,4501,3,123412
2019-06-20,2019,4490,3,123412
2019-06-20,2019,4605,3,123412
2019-06-19,2019,4679,3,121234
2019-06-19,2019,4684,3,123412
2019-06-18,2019,4490,1,122112
2019-06-18,2019,4651,1,121212
2019-06-17,2019,4632,3,123412
2019-06-16,2019,4310,3,123412
2019-06-15,2019,4310,1,121212
2019-06-15,2019,4677,3,123412
2019-06-10,2019,4503,3,123412
2019-06-10,2019,4614,3,123412
2019-06-09,2019,4411,3,123412
2019-06-08,2019,4537,1,121212
2019-06-08,2019,4614,3,123412
2019-06-07,2019,4580,3,123412
2019-06-04,2019,4622,3,123412
2019-06-02,2019,4617,1,121212
2019-05-30,2019,4577,3,123412
2019-05-29,2019,4605,3,123412
2019-05-26,2019,4631,3,123412
2019-05-24,2019,4416,3,123412
2019-05-21,2019,4605,3,123412
2019-05-21,2019,4337,3,123412
2019-05-21,2019,4416,3,123412
2019-05-19,2019,4524,1,121212
2019-05-18,2019,4567,3,123412
2019-05-14,2019,4605,3,123412
2019-05-11,2019,4521,1,121212
2019-05-10,2019,4605,3,123412
2019-05-10,2019,4523,3,123412
2019-05-07,2019,4509,1,121212
2019-05-06,2019,4605,3,123412
2019-04-20,2019,4308,3,123412
2019-04-19,2019,3857,3,123412
2019-04-18,2019,4485,3,123412
2019-04-14,2019,4534,3,123412
2019-04-11,2019,4433,3,123412
2019-04-10,2019,4513,3,123412
2019-04-09,2019,4513,3,123412
2019-04-09,2019,4509,1,121212
2019-04-09,2019,4433,3,123412
2019-04-08,2019,4513,3,123412
